employer_names,lon,lat
RMS FOODS INC.,-103.1360403,32.7026116
ROANOKE COLLEGE,-80.0547626,37.2934681
ROBERT BOSCH LLC,-87.9372908,42.0664167
ROKK3R LABS LLC,-80.1300455,25.790654
ROSETTA STONE LTD.,-78.8689155,38.4495688
ROVER IT LLC,-74.4773775,40.8923212
ROWAN UNIVERSITY,-75.1118422,39.7028923
"RUHA TECHNOLOGIES, INC.",-92.9080375,42.0494674
S A INTERNATIONAL INC.,-111.8879909,40.6668916
"S. C. JOHNSON & SON, INC.",-87.7828523,42.7261309
S3 INTERNATIONAL LLC,-84.7996573,33.3806716
"SAATCHI & SAATCHI NORTH AMERICA, INC.",-118.3406288,33.8358492
SABIC INNOVATIVE PLASTICS US LLC,-87.8950267,37.9322662
SAFEWARE-THE INSURANCE AGENCY INC.,-83.1140771,40.0992294
SAINT MARY'S HOSPITAL,-73.0514965,41.5581525
SAKS IT GROUP,-108.7840463,48.5333309
SALIENT CORP.,-76.8205119,42.167019
SALL MYERS MEDICAL ASSOCIATES,-74.0237512,40.7795455
SALT LAKE COMMUNITY COLLEGE,-111.9391031,40.6096698
SAMARITAN'S PURSE,-81.6745517,36.216795
SAN CARLOS UNIFIED SCHOOL DISTRICT NO. 20,-110.4531551,33.3453349
SAN DIMAS ANIMAL HOSPITAL,-117.8067257,34.1066756
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,-122.0540996,37.4112691
SAN MARINO MUSIC CENTER LLC,-118.1064585,34.121397
SANFORD BISMARCK,-100.7837392,46.8083268
SANFORD BISMARCK,-102.7896242,46.8791756
SANFORD CLINIC,-98.4864829,45.4646985
SANFORD CLINIC NORTH,-96.7898034,46.8771863
SANFORD CLINIC NORTH,-96.7678039,46.8737648
SANFORD CLINIC NORTH,-94.8858492,47.4875361
"SANGRE DE CRISTO SURGICAL ASSOCIATES, PC",-104.6091409,38.2544472
SANOFI PASTEUR INC.,-75.3266416,41.0881409
"SAP AMERICA, INC.",-75.4007058,39.9868904
"SAP AMERICA, INC.",-93.2982799,44.840798
SAPAL HOLDINGS INC,-80.148379,25.9812024
"SARA'S CITY WORKOUT, INC.",-87.8289548,42.1275267
SATHYA LLC,-97.8202888,30.505198
"SAVI TECHNOLOGIES, INC",-90.1389757,32.3095903
SAYBOLT LP,-94.9027002,29.383845
SAYGOODBUY LLC,-122.3126222,47.3223221
"SCHENKER, INC.",-73.5831835,40.6576022
"SCHNEIDER ELECTRIC IT USA, INC.",-71.5532291,41.4833962
"SCHNEIDER ELECTRIC USA, INC.",-86.5186045,35.9828412
"SCIENTIFIC GAMES INTERNATIONAL, INC.",-76.7310806,40.199814
"SCIENTIFIC MEDIA, INC.",-74.1331988,40.788434
SCOTT & WHITE MEMORIAL HOSPITAL,-97.342782,31.0982344
"SCRIBEAMERICA, LLC",-80.7209149,40.0639616
"SEA PINES RESORT, LLC",-80.752608,32.216316
SEACOAST NATIONAL BANK,-80.2528257,27.197548
SEARS HOLDINGS MANAGEMENT CORPORATION,-88.1227199,42.0629915
SELA SEMICONDUCTOR ENGINEERING LABORATORIES USA INC,-122.7639851,45.3840077
"SELECT ADVISORS & CO., LLC",-117.9289469,33.6189101
"SELECT REHABILITATION, INC.",-79.4428157,37.7840208
SELECTIVE INSURANCE COMPANY OF AMERICA,-72.5450779,41.6861794
SELF MEDICAL GROUP,-82.1617883,34.1954001
"SENTURION FORECASTING, LLC",-117.7197785,34.0966764
SEPALS CORPORATION,-76.7502467,40.152593
SERAPHIM INC.,-118.4003563,34.0736204
"SERMACO, INC.",-75.1162863,39.8917799
"SESCO ENTERPRISES, LLC",-79.5389289,40.3014581
"SETANTA MACHINERY, INC.",-82.5306527,27.3364347
"SGS GUAM,INC.",144.7502228,13.4762824
"SHAKE-N-GO FASHION, INC.",-73.6981858,40.8256561
"SHARON CLINIC, LLC",-80.44868,41.2333896
"SHAY TECH, INC.",-88.019826,44.519159
"SHENANDOAH GROWERS, INC.",-96.6088805,33.6356618
"SHIMENTO, INC.",-122.1585777,38.049365
SHL ART INC,-77.3008172,38.8809451
SHUBH SOLUTIONS LLC,-75.058009,39.9562052
"SIEMENS ENERGY, INC.",-82.4857181,40.3933956
SIEMENS HEALTHCARE DIAGNOSTICS INC.,-74.7161489,40.8418677
"SIEMENS INDUSTRY, INC.",-78.3697213,35.780987
"SIGNATURE PAYROLL SERVICES, LLC",-86.2519898,41.6763545
"SIM INFOTECH, INC.",-118.1339563,33.8536269
SIMPLETENSE LLC,-91.5960643,41.6822756
SITECORE USA INC.,-122.4852507,37.8590937
SITECORE USA INC.,-122.5449763,37.9060368
SKYCORE LLC,-71.1337112,42.3539038
"SLALOM, LLC",-93.5066217,44.97413
SMALL ANIMAL CLINICS PC,-111.7573521,32.8795022
"SMART TOOL SERVICES, INC.",-118.0467306,33.846404
"SME PARTNERS, LLC",-87.71453,43.7508284
"SMITH MASON & CO., LLC",-92.0198427,30.2240897
SMITHSONIAN INSTITUTION,-77.0368707,38.9071923
SMITHSONIAN INSTITUTION,-76.9240422,38.8485264
SOARING AMERICA CORPORATION,-117.688944,34.0122346
SOFTART SOLUTIONS INC.,-80.5495112,34.9854275
SOFTGENETICS LLC,-77.8600012,40.7933949
"SOFTPAK FINANCIAL SYSTEMS, INC.",-71.4161725,42.3834278
SOL GROUP MARKETING COMPANY,-80.1247667,26.2378597
SOLTECH US CORP,-74.3059959,40.8837406
SOLUTION PARTNERS NA LLC,-93.2349489,45.1607987
SORKIN'S RX LTD,-73.6879082,40.7351018
SOUTH DAKOTA STATE UNIVERSITY,-96.7983877,44.3113573
"SOUTH SOUND INPATIENT PHYSICIANS, PLLC",-122.2928974,47.1853785
SOUTHEAST MISSOURI STATE UNIVERSITY,-89.5181476,37.3058839
"SOUTHEAST VETERINARY REFERRAL CENTER, LLC",-80.2907618,25.7050697
SOUTHEASTERN REGIONAL PHYSICIAN SERVICES,-79.0086424,34.6182199
"SOUTHERN MEDICAL PARTNERS, L.L.C.",-81.6498195,35.0717945
SOUTHWESTERN CONSOLIDATED DIRECTORY CO. INC.,-94.9329898,30.711029
SPARKSOFT CORPORATION,-76.7319161,39.2720509
"SPECTRAFORCE TECHNOLOGIES, INC.",-78.5097228,35.9798734
SPORTIME CLUBS LLC,-73.502068,40.8262101
"SPS COMMERCE, INC.",-74.2082286,40.8690101
SRIVEN INFOSYS INC,-122.7714861,45.4312294
"SSAB ENTERPRISES, LLC",-88.0747875,41.801141
ST. CLOUD STATE UNIVERSITY,-94.1632404,45.5579451
ST. JOHN'S EPISCOPAL HOSPITAL,-73.7448437,40.5998931
ST. JOHNS RIVER WATER MANAGEMENT DISTRICT,-81.6375819,29.6485801
"ST. MARK'S WORLD, INC.",-74.4229341,41.4459271
ST. MARY'S REGIONAL MEDICAL CENTER,-70.2147764,44.100351
STAFFORD COUNTY PUBLIC SCHOOLS,-77.4242972,38.4334566
"STANLEY BLACK &AMP; DECKER, INC.",-76.6019125,39.4014955
"STAPLES, INC.",-71.4161565,42.279286
STATE INDUSTRIAL SUPPLY CORP.,-110.926479,32.2217429
STATE OF WASHINGTON DEPARTMENT OF COMMERCE,-122.9006951,47.0378741
STATE UNIVERSITY OF NEW YORK (SUNY) COLLEGE AT PLATTSBURGH,-73.4529124,44.6994873
"STATIC CONTROL COMPONENTS, INC.",-79.1802994,35.4798757
"STEMTECH HEALTHSCIENCES, INC.",-80.2962555,26.007765
"STIMMEL ASSOCIATES, PA",-80.244216,36.0998596
"STONELAND GLOBAL LOGISTICS, INC.",-95.2621553,29.9988312
STONELEIGH-BURNHAM SCHOOL,-72.5994104,42.587915
"STONYFIELD FARM, INC.",-71.3739272,42.8651298
"STRATEGIC SOLUTIONS GROUP, LLC",-71.1151431,42.3097365
"STRATEGIC STAFFING SOLUTIONS, L.C.",-93.6001278,41.7317884
"STUDIO OF MASTER'S TOUCH, INC.",-88.1361888,42.1539141
SU ESCUELA LANGUAGE ACADEMY LLC,-70.889759,42.2418172
SUMTER COUNTY SCHOOL SYSTEM,-84.2326876,32.0723861
"SUMTER MEDICAL SPECIALISTS, P.A.",-80.3414693,33.9204354
"SUN FRESH INTERNATIONAL, LLC",-119.2920585,36.3302284
"SUNBURST CARE CENTER, INC",-118.61481,34.2506356
"SUNNYMEAD VETERINARY CLINIC, INC.",-117.2296717,33.9424658
"SURPLUSFINDERS.COM, INC.",-118.4109089,33.8847361
SURYA SYSTEMS INC.,-90.5870686,38.5925532
"SUTHERLAND HEALTHCARE SOLUTIONS, INC.",-74.1637553,40.8584328
SUTTER HEALTH,-121.2783728,38.5434594
SV IT INC,-79.9414266,37.2709704
SV IT INC,-76.8867008,40.2731911
SV IT INC,-95.6349463,29.6196787
SV IT INC,-118.451357,34.1489719
SW FORAGE LLC,-120.5478474,46.9965144
SWIFT TECHNICAL SERVICES LLC,-95.1146533,29.7760599
SWINGTECH CONSULTING INC,-76.8755282,39.0045544
SYMANTEC CORPORATION,-95.1902986,30.0575359
SYMANTEC CORPORATION,-123.0220289,44.0462362
"SYNACTIVE, INC.",-122.2710788,37.5585465
"SYNECHRON, INC.",-74.5873348,40.6461412
"SYNECHRON, INC.",-86.5819394,36.0156178
SYNERTECH INC.,-117.7678355,34.1008426
SYNNEX CORPORATION,-121.9885719,37.5482697
SYSCONS CORPORATION,-71.4676639,41.8535518
"SYSTECH SOLUTIONS, INC",-77.4310992,38.8942786
"SYSTEMS TECHNOLOGY GROUP, INC.",-83.0146526,42.5144566
"SYSTEMS TECHNOLOGY GROUP, INC.",-86.9311094,38.3914418
TA INSTRUMENTS - WATERS LLC,-75.5668166,39.6620397
TACTEGRA LLC,-80.579511,35.4087517
"TAK MEDICAL GROUP, P.C.",-71.759794,42.5250906
TATA CONSULTANCY SERVICES LIMITED,-117.9353413,34.1069527
TATA CONSULTANCY SERVICES LIMITED,-74.1723667,40.735657
TATA CONSULTANCY SERVICES LIMITED,-78.8636402,35.8991678
TATA CONSULTANCY SERVICES LIMITED,-93.3563405,45.0941315
TATA CONSULTANCY SERVICES LIMITED,-88.0075875,43.0494572
TATA CONSULTANCY SERVICES LIMITED,-93.2650108,44.977753
TATA CONSULTANCY SERVICES LIMITED,-84.0712997,34.0514898
TATA CONSULTANCY SERVICES LIMITED,-94.2088172,36.3728538
TATA CONSULTANCY SERVICES LIMITED,-74.790718,40.3284402
TATA CONSULTANCY SERVICES LIMITED,-75.451571,40.1856597
TATA CONSULTANCY SERVICES LIMITED,-82.8108366,39.9950519
TATA CONSULTANCY SERVICES LIMITED,-87.9084039,42.1900249
TATA CONSULTANCY SERVICES LIMITED,-70.8736698,43.1978624
TATA CONSULTANCY SERVICES LIMITED,-71.4061876,41.9721816
TATA CONSULTANCY SERVICES LIMITED,-122.4077498,37.654656
TATA CONSULTANCY SERVICES LIMITED,-117.9992265,33.660297
TATA CONSULTANCY SERVICES LIMITED,-75.3936935,40.5294058
TATA CONSULTANCY SERVICES LIMITED,-88.1535352,41.7508391
TATA CONSULTANCY SERVICES LIMITED,-78.8783689,42.8864468
TATA CONSULTANCY SERVICES LIMITED,-73.2612615,41.1408363
TATA CONSULTANCY SERVICES LIMITED,-93.2830021,44.8832982
TATA CONSULTANCY SERVICES LIMITED,-76.6458043,39.5309389
TATA CONSULTANCY SERVICES LIMITED,-88.2314813,43.0116784
TATA CONSULTANCY SERVICES LIMITED,-75.4636031,40.133503
TATA CONSULTANCY SERVICES LIMITED,-93.1668858,44.8041322
TATA CONSULTANCY SERVICES LIMITED,-82.3892596,28.0352964
TATA CONSULTANCY SERVICES LIMITED,-87.9631308,42.1662831
TATA CONSULTANCY SERVICES LIMITED,-104.9508141,39.6172101
TATA CONSULTANCY SERVICES LIMITED,-80.2331036,26.1275862
TATA CONSULTANCY SERVICES LIMITED,-75.4590816,40.0756627
TATA CONSULTANCY SERVICES LIMITED,-75.5397878,39.7390721
TATA CONSULTANCY SERVICES LIMITED,-82.6743341,39.9956193
TATA CONSULTANCY SERVICES LIMITED,-73.7562317,42.6525793
TATA CONSULTANCY SERVICES LIMITED,-105.0749801,40.3977612
TATA CONSULTANCY SERVICES LIMITED,-119.1372338,46.2112458
TATA CONSULTANCY SERVICES LIMITED,-122.0310733,37.9779776
TATA CONSULTANCY SERVICES LIMITED,-118.781482,34.2694474
TATA CONSULTANCY SERVICES LIMITED,-90.1301237,42.9602743
TATA CONSULTANCY SERVICES LIMITED,-90.6998477,38.8106075
TATA CONSULTANCY SERVICES LIMITED,-75.266289,40.1523309
TATA CONSULTANCY SERVICES LIMITED,-87.3594528,36.5297706
TATA CONSULTANCY SERVICES LIMITED,-87.8721602,41.9867507
TATA CONSULTANCY SERVICES LIMITED,-73.8584684,41.085652
TATA CONSULTANCY SERVICES LIMITED,-75.3871206,40.2795476
TATA CONSULTANCY SERVICES LIMITED,-74.6329363,40.5695474
TATA CONSULTANCY SERVICES LIMITED,-122.2020794,47.9789848
TATA CONSULTANCY SERVICES LIMITED,-105.0166498,39.613321
TATA CONSULTANCY SERVICES LIMITED,-87.8411818,42.325578
TATA CONSULTANCY SERVICES LIMITED,-72.7300945,41.826488
TATA CONSULTANCY SERVICES LIMITED,-74.4310524,40.6808726
TATA CONSULTANCY SERVICES LIMITED,-72.6437022,41.8525984
TATA CONSULTANCY SERVICES LIMITED,-75.3015714,40.0792766
TATA CONSULTANCY SERVICES LIMITED,-82.3940104,34.8526176
TATA CONSULTANCY SERVICES LIMITED,-87.8445119,42.1711365
TATA CONSULTANCY SERVICES LIMITED,-74.9810019,40.1392766
TATA CONSULTANCY SERVICES LIMITED,-93.1471667,45.0791325
TATA CONSULTANCY SERVICES LIMITED,-94.8191285,38.8813958
TATA CONSULTANCY SERVICES LIMITED,-71.5225646,42.2286954
TATA CONSULTANCY SERVICES LIMITED,-84.5499327,33.952602
TATA CONSULTANCY SERVICES LIMITED,-93.4044187,44.9260794
TATA CONSULTANCY SERVICES LIMITED,-122.7140548,38.440429
TATA CONSULTANCY SERVICES LIMITED,-74.4818698,40.8395922
TATA CONSULTANCY SERVICES LIMITED,-73.3256753,40.6956552
TATA CONSULTANCY SERVICES LIMITED,-77.3570028,38.9586307
TATA CONSULTANCY SERVICES LIMITED,-82.6650992,28.0341847
TATA CONSULTANCY SERVICES LIMITED,-90.4298401,38.7131073
TATA CONSULTANCY SERVICES LIMITED,-104.8319195,39.7294319
TATA CONSULTANCY SERVICES LIMITED,-80.8486846,35.4993031
TATA CONSULTANCY SERVICES LIMITED,-77.2716502,39.1731621
TATA CONSULTANCY SERVICES LIMITED,-74.5232089,40.2695538
TATA CONSULTANCY SERVICES LIMITED,-85.5800022,42.2011538
TATA CONSULTANCY SERVICES LIMITED,-79.1422464,37.4137536
TATA CONSULTANCY SERVICES LIMITED,-121.9780153,37.7799273
TATA CONSULTANCY SERVICES LIMITED,-93.2085582,45.1049656
TATA CONSULTANCY SERVICES LIMITED,-75.1285061,40.1784422
TATA CONSULTANCY SERVICES LIMITED,-87.8806738,41.8498339
TATA CONSULTANCY SERVICES LIMITED,-93.470786,44.8546856
TATA CONSULTANCY SERVICES LIMITED,-80.256595,26.1669711
TATA CONSULTANCY SERVICES LIMITED,-81.83569,41.3144966
TATA CONSULTANCY SERVICES LIMITED,-71.5056199,42.4370374
TATA CONSULTANCY SERVICES LIMITED,-81.7948103,26.1420358
TATA CONSULTANCY SERVICES LIMITED,-83.2218731,42.4733688
TATA CONSULTANCY SERVICES LIMITED,-71.5132008,42.9463291
TATA CONSULTANCY SERVICES LIMITED,-74.9325683,40.0994425
TATA CONSULTANCY SERVICES LIMITED,-74.0665297,41.0234304
TATA CONSULTANCY SERVICES LIMITED,-80.9450759,35.0073697
TATA CONSULTANCY SERVICES LIMITED,-80.085059,42.1292241
TATA CONSULTANCY SERVICES LIMITED,-73.5929056,40.7003793
TATA CONSULTANCY SERVICES LIMITED,-74.2937594,40.8206555
TATA CONSULTANCY SERVICES LIMITED,-74.7523874,41.1464852
TATA CONSULTANCY SERVICES LIMITED,-122.2170661,47.4828776
TATA CONSULTANCY SERVICES LIMITED,-116.2146068,43.6187102
TATA CONSULTANCY SERVICES LIMITED,-75.2743467,40.1023319
TATA CONSULTANCY SERVICES LIMITED,-102.9774497,41.1448219
TATA CONSULTANCY SERVICES LIMITED,-118.1228476,34.0625106
TATA CONSULTANCY SERVICES LIMITED,-74.7146817,40.4201165
TATA CONSULTANCY SERVICES LIMITED,-93.3702186,44.9597376
TATA CONSULTANCY SERVICES LIMITED,-78.7681412,43.0232669
TATA CONSULTANCY SERVICES LIMITED,-91.0432051,41.424473
TATA CONSULTANCY SERVICES LIMITED,-88.0070315,43.0166806
TATA CONSULTANCY SERVICES LIMITED,-70.7625532,43.0717552
TATA CONSULTANCY SERVICES LIMITED,-76.6123884,39.4354087
TATA CONSULTANCY SERVICES LIMITED,-73.0451085,40.8153762
TATA CONSULTANCY SERVICES LIMITED,-77.9447102,34.2257255
TATA CONSULTANCY SERVICES LIMITED,-74.6576091,40.7151691
TATA CONSULTANCY SERVICES LIMITED,-71.5167139,42.4834197
TATA CONSULTANCY SERVICES LIMITED,-88.1064787,43.0605671
TATA CONSULTANCY SERVICES LIMITED,-86.1180435,39.978371
TATA CONSULTANCY SERVICES LIMITED,-73.4081575,41.117744
TATA CONSULTANCY SERVICES LIMITED,-81.8723084,26.640628
TATA CONSULTANCY SERVICES LIMITED,-77.9155395,35.7212689
TATA CONSULTANCY SERVICES LIMITED,-81.3031179,29.028318
TATA CONSULTANCY SERVICES LIMITED,-104.8771726,39.5807452
TATA CONSULTANCY SERVICES LIMITED,-72.7456519,41.621488
TATA CONSULTANCY SERVICES LIMITED,-71.0022705,42.2528772
TATA CONSULTANCY SERVICES LIMITED,-76.727745,39.9625984
TATA CONSULTANCY SERVICES LIMITED,-90.5770675,38.6631083
TATA CONSULTANCY SERVICES LIMITED,-94.5785667,39.0997265
TATA CONSULTANCY SERVICES LIMITED,-86.7827772,36.0331164
TATA CONSULTANCY SERVICES LIMITED,-76.6735137,39.5473962
TATA CONSULTANCY SERVICES LIMITED,-87.8447938,42.3636331
TATA CONSULTANCY SERVICES LIMITED,-81.2545251,35.473745
TATA CONSULTANCY SERVICES LIMITED,-73.9395687,42.8142432
TATA CONSULTANCY SERVICES LIMITED,-88.1734021,41.817807
TATA CONSULTANCY SERVICES LIMITED,-92.1193012,32.5093109
TATA CONSULTANCY SERVICES LIMITED,-83.4838244,42.2203171
TATA CONSULTANCY SERVICES LIMITED,-74.2765441,40.9253725
TATA CONSULTANCY SERVICES LIMITED,-79.7919754,36.0726354
TATA CONSULTANCY SERVICES LIMITED,-86.1089301,42.7875235
TATA CONSULTANCY SERVICES LIMITED,-83.2910468,42.6389216
TATA CONSULTANCY SERVICES LIMITED,-80.2213477,40.5169767
TATA CONSULTANCY SERVICES LIMITED,-90.3709489,38.7714396
TATA CONSULTANCY SERVICES LIMITED,-105.0372046,39.8366528
TATA CONSULTANCY SERVICES LIMITED,-80.1667247,40.5184013
TATA CONSULTANCY SERVICES LIMITED,-101.8312969,35.2219971
TATA CONSULTANCY SERVICES LIMITED,-96.994174,33.046233
TATA CONSULTANCY SERVICES LIMITED,-83.3527097,42.36837
TATA CONSULTANCY SERVICES LIMITED,-71.5522874,42.3459271
TATA CONSULTANCY SERVICES LIMITED,-74.4022355,40.8254055
TATA CONSULTANCY SERVICES LIMITED,-74.3223703,40.5753817
TATA CONSULTANCY SERVICES LIMITED,-72.6128339,41.7634219
TATA CONSULTANCY SERVICES LIMITED,-96.7311034,43.5445959
TATA CONSULTANCY SERVICES LIMITED,-86.80249,33.5206608
TATA CONSULTANCY SERVICES LIMITED,-71.3557165,41.8462161
TATA CONSULTANCY SERVICES LIMITED,-118.255075,34.1425078
TATA CONSULTANCY SERVICES LIMITED,-71.2786677,42.3084301
TATA CONSULTANCY SERVICES LIMITED,-72.7228293,41.6972996
TATA CONSULTANCY SERVICES LIMITED,-73.0265277,41.278637
TATA CONSULTANCY SERVICES LIMITED,-71.0245188,42.2811843
TATA CONSULTANCY SERVICES LIMITED,-93.1566112,45.0502435
TATA CONSULTANCY SERVICES LIMITED,-71.4948322,42.8678693
TATA CONSULTANCY SERVICES LIMITED,-85.8530469,41.2381
TATA CONSULTANCY SERVICES LIMITED,-74.1435843,41.0886216
TATA CONSULTANCY SERVICES LIMITED,-84.4852213,39.287002
TATA CONSULTANCY SERVICES LIMITED,-81.6943605,41.49932
TATA CONSULTANCY SERVICES LIMITED,-84.6266111,38.9989499
TATA CONSULTANCY SERVICES LIMITED,-118.7616764,34.1533395
TATA CONSULTANCY SERVICES LIMITED,-97.0403352,32.8998091
TATA CONSULTANCY SERVICES LIMITED,-90.1848103,32.2987573
TATA CONSULTANCY SERVICES LIMITED,-74.4815438,40.7967667
TATA CONSULTANCY SERVICES LIMITED,-83.1827051,42.4594803
TATA CONSULTANCY SERVICES LIMITED,-71.1956205,42.5047161
TATA CONSULTANCY SERVICES LIMITED,-71.2856082,41.9445441
TATA CONSULTANCY SERVICES LIMITED,-74.6049061,40.5939636
TATA CONSULTANCY SERVICES LIMITED,-81.5190053,41.0814447
TATA CONSULTANCY SERVICES LIMITED,-75.3399048,40.121497
TATA CONSULTANCY SERVICES LIMITED,-72.6596244,41.7063537
TATA CONSULTANCY SERVICES LIMITED,-111.8412502,33.3061605
TATA CONSULTANCY SERVICES LIMITED,-122.6706498,45.4206749
TATA CONSULTANCY SERVICES LIMITED,-97.1950138,32.991235
TATA CONSULTANCY SERVICES LIMITED,-87.9289591,42.1391927
TATA CONSULTANCY SERVICES LIMITED,-91.6656232,41.9778795
TATA CONSULTANCY SERVICES LIMITED,-73.8914407,42.8000049
TATA CONSULTANCY SERVICES LIMITED,-77.0469214,38.8048355
TATA CONSULTANCY SERVICES LIMITED,-84.3173878,39.2807348
TATA CONSULTANCY SERVICES LIMITED,-87.840625,42.2586342
TATA CONSULTANCY SERVICES LIMITED,-70.2601759,43.7435343
TATA CONSULTANCY SERVICES LIMITED,-81.440667,41.240056
TATA CONSULTANCY SERVICES LIMITED,-122.0326191,47.5301011
TATA CONSULTANCY SERVICES LIMITED,-106.313081,42.866632
TATA CONSULTANCY SERVICES LIMITED,-74.511172,40.3025907
TATA CONSULTANCY SERVICES LIMITED,-118.8073729,34.1466467
TATA CONSULTANCY SERVICES LIMITED,-81.6267904,41.3197763
TATA CONSULTANCY SERVICES LIMITED,-84.3782734,39.2320029
TATA CONSULTANCY SERVICES LIMITED,-75.3704579,40.6259316
TATA CONSULTANCY SERVICES LIMITED,-88.0934145,42.353355
TATA CONSULTANCY SERVICES LIMITED,-74.7340523,40.8712101
TATA CONSULTANCY SERVICES LIMITED,-85.418056,42.2886529
TATA CONSULTANCY SERVICES LIMITED,-118.3286614,34.0928092
TATA CONSULTANCY SERVICES LIMITED,-117.8531119,33.7877944
TATA CONSULTANCY SERVICES LIMITED,-118.3089661,34.1808392
TATA CONSULTANCY SERVICES LIMITED,-91.2395807,43.8013556
TATA CONSULTANCY SERVICES LIMITED,-71.4418101,41.9110123
TATA CONSULTANCY SERVICES LIMITED,-121.8946761,36.6002378
TATA CONSULTANCY SERVICES LIMITED,-71.0731162,41.9487077
TATA CONSULTANCY SERVICES LIMITED,-118.1597929,34.0005691
TATA CONSULTANCY SERVICES LIMITED,-90.6298922,38.7874699
TATA CONSULTANCY SERVICES LIMITED,-117.9536697,33.7091847
TATA CONSULTANCY SERVICES LIMITED,-81.4401129,41.3125552
TATA CONSULTANCY SERVICES LIMITED,-73.9712488,40.7830603
TATA CONSULTANCY SERVICES LIMITED,-89.761545,35.1598391
TATA CONSULTANCY SERVICES LIMITED,-75.9268747,40.3356483
TATA CONSULTANCY SERVICES LIMITED,-118.9070887,34.1805403
TATA CONSULTANCY SERVICES LIMITED,-71.5495101,41.9220496
TATA CONSULTANCY SERVICES LIMITED,-82.9290696,40.1261743
TATA CONSULTANCY SERVICES LIMITED,-71.2244987,42.2139873
TATA CONSULTANCY SERVICES LIMITED,-79.9748103,32.8546197
TATA CONSULTANCY SERVICES LIMITED,-72.795027,41.7360305
TATA CONSULTANCY SERVICES LIMITED,-81.6665149,41.4164222
TATA CONSULTANCY SERVICES LIMITED,-81.6379033,41.3686645
TATA CONSULTANCY SERVICES LIMITED,-74.5402506,40.2677539
TATA CONSULTANCY SERVICES LIMITED,-73.2453824,42.4500845
TATA CONSULTANCY SERVICES LIMITED,-84.3615555,34.0232431
TATA CONSULTANCY SERVICES LIMITED,-81.6326234,38.3498195
TATA CONSULTANCY SERVICES LIMITED,-77.4299939,43.2122851
TATA CONSULTANCY SERVICES LIMITED,-88.0072909,41.9750287
TATA CONSULTANCY SERVICES LIMITED,-88.0131275,42.0841936
TATA CONSULTANCY SERVICES LIMITED,-95.3010624,32.3512601
TATA CONSULTANCY SERVICES LIMITED,-85.1393513,41.079273
TATA CONSULTANCY SERVICES LIMITED,-72.0790717,41.3497456
TATA CONSULTANCY SERVICES LIMITED,-71.4372796,41.7798226
TATA CONSULTANCY SERVICES LIMITED,-80.8428504,35.410694
TATA CONSULTANCY SERVICES LIMITED,-97.0150078,32.9545687
TATA CONSULTANCY SERVICES LIMITED,-87.879523,41.9348537
TATA CONSULTANCY SERVICES LIMITED,-117.9186689,33.6411316
"TATA TECHNOLOGIES, INC.",-85.0588575,41.3669942
TAUNTON PUBLIC SCHOOLS,-71.0897674,41.900101
TBH MARKETING & CONSULTING INC.,-117.9686755,33.9930677
TBS SHIPPING SERVICES INC.,-73.7845768,41.0050977
"TEAMWORLD, INC.",-75.9179738,42.0986867
TECH MAHINDRA (AMERICAS) INC.,-74.7329411,40.8514881
"TECH MAHINDRA (AMERICAS), INC.",-75.8332718,39.6067789
"TECH MAHINDRA (AMERICAS),INC.",-97.092877,35.0077519
"TECH MAHINDRA (AMERICAS),INC.",-74.4056612,40.0583238
TECHASPECT SOLUTIONS INC,-83.482116,42.3086444
"TECHDATA SERVICE COMPANY, LLC.",-96.8961151,32.9265137
TECHDIGITAL CORPORATION,-93.2777226,44.7677424
TECHMATRIX INC,-74.4766712,40.4525163
"TECHNODRIVE BUSINESS SOLUTIONS, INC",-83.3863214,42.2814269
"TECHNODRIVE BUSINESS SOLUTIONS, INC",-83.0329934,42.670782
TECHNOSOFT GROUP INC,-93.3866185,45.0380201
TECHOLUTION LLC,-74.129032,41.0414857
"TECHPILLARS, INC.",-82.1400923,29.1871986
TECSOURCE INTERNATINAL LLC,-92.2670941,34.769536
"TEEKAY SHIPPING (USA), INC.",-73.4948445,41.146763
TEK SERVICES LLC,-122.8231915,47.0342629
TEKLINK INTERNATIONAL INC.,-85.9766671,41.6819935
"TELEDYNE LECROY, INC.",-74.0556966,41.084263
"TEMPOE, LLC",-71.4547891,42.9956397
TENAFLY ANIMAL HOSPITAL P.C.,-73.9629154,40.9253766
TENAZX INC.,-80.0734005,34.3740431
TENAZX INC.,-87.8606367,42.9105722
TENDER TOUCH REHAB SERVICES LLC,-74.2995928,40.6584212
"TESORO COMPANIES, INC.",-122.1341321,38.0193657
TESTOUT CORPORATION,-111.73854,40.3641184
TEXAS A&AMP;M UNIVERSITY-TEXARKANA,-94.0476882,33.425125
TEXAS A&M AGRILIFE RESEARCH,-99.2650804,34.1545306
TEXAS A&M AGRILIFE RESEARCH,-94.1265562,30.080174
TEXAS A&M HEALTH SCIENCE CENTER,-96.3699632,30.6743643
TEXAS A&M UNIVERSITY,-96.3344068,30.627977
TEXAS A&M UNIVERSITY - COMMERCE,-95.8999656,33.2470567
TEXAS A&M UNIVERSITY-KINGSVILLE,-97.856109,27.5158689
THE AROOSTOOK MEDICAL CENTER,-68.0158615,46.681153
THE BABCOCK & WILCOX COMPANY,-81.6051221,41.012833
THE BEACH CLUB,-80.0364297,26.7056206
